SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
22002,1610612760,SEA,Seattle SuperSonics,0020201146,2003-04-11,SEA @ SAS,L,240,86,33,79,0.418,7,20,0.35,13,17,0.765,10,26,36,15,8,2,12,36,-8.0
22002,1610612760,SEA,Seattle SuperSonics,0020201134,2003-04-09,SEA vs. MIN,W,240,100,35,76,0.461,7,20,0.35,23,27,0.852,11,25,36,21,12,5,15,23,8.0
22002,1610612760,SEA,Seattle SuperSonics,0020201122,2003-04-08,SEA @ SAC,L,241,85,34,89,0.382,3,18,0.167,14,18,0.778,14,24,38,20,10,1,13,22,-22.0
22002,1610612760,SEA,Seattle SuperSonics,0020201112,2003-04-06,SEA vs. UTA,W,240,82,31,80,0.388,7,19,0.368,13,16,0.813,16,24,40,17,10,5,15,17,2.0
22002,1610612760,SEA,Seattle SuperSonics,0020201097,2003-04-04,SEA vs. LAC,W,240,101,34,75,0.453,8,24,0.333,25,28,0.893,7,26,33,23,10,6,13,21,8.0
22002,1610612760,SEA,Seattle SuperSonics,0020201081,2003-04-02,SEA @ MIN,L,240,86,31,75,0.413,8,20,0.4,16,22,0.727,11,32,43,20,5,3,14,16,-5.0
22002,1610612760,SEA,Seattle SuperSonics,0020201069,2003-04-01,SEA @ CHI,W,266,101,35,89,0.393,7,27,0.259,24,32,0.75,14,40,54,21,7,6,11,19,7.0
22002,1610612760,SEA,Seattle SuperSonics,0020201062,2003-03-30,SEA vs. LAL,W,240,119,43,76,0.566,10,23,0.435,23,27,0.852,12,26,38,24,8,2,12,19,21.0
22002,1610612760,SEA,Seattle SuperSonics,0020201045,2003-03-28,SEA vs. MEM,W,240,95,40,98,0.408,10,23,0.435,5,8,0.625,20,39,59,21,10,7,14,20,24.0
22002,1610612760,SEA,Seattle SuperSonics,0020201032,2003-03-26,SEA vs. WAS,L,241,74,27,73,0.37,7,17,0.412,13,18,0.722,13,28,41,16,6,3,14,19,-6.0
22002,1610612760,SEA,Seattle SuperSonics,0020201014,2003-03-24,SEA @ PHX,W,241,82,28,76,0.368,7,22,0.318,19,27,0.704,15,35,50,15,7,3,11,19,9.0
22002,1610612760,SEA,Seattle SuperSonics,0020200992,2003-03-21,SEA vs. DEN,W,266,101,37,79,0.468,12,23,0.522,15,19,0.789,7,22,29,21,8,2,12,24,2.0
22002,1610612760,SEA,Seattle SuperSonics,0020200980,2003-03-19,SEA @ GSW,L,240,99,37,80,0.463,9,22,0.409,16,21,0.762,13,28,41,18,8,1,13,23,-6.0
22002,1610612760,SEA,Seattle SuperSonics,0020200970,2003-03-18,SEA vs. HOU,W,240,100,39,77,0.506,8,20,0.4,14,22,0.636,9,28,37,29,10,1,14,21,6.0
22002,1610612760,SEA,Seattle SuperSonics,0020200956,2003-03-16,SEA @ DEN,W,241,92,35,76,0.461,5,19,0.263,17,20,0.85,10,30,40,20,10,4,13,17,8.0
22002,1610612760,SEA,Seattle SuperSonics,0020200947,2003-03-15,SEA vs. GSW,L,239,88,38,91,0.418,4,20,0.2,8,11,0.727,16,29,45,21,10,6,10,19,-6.0
22002,1610612760,SEA,Seattle SuperSonics,0020200932,2003-03-13,SEA vs. DAL,W,241,107,36,72,0.5,6,17,0.353,29,38,0.763,9,32,41,20,5,1,14,21,7.0
22002,1610612760,SEA,Seattle SuperSonics,0020200919,2003-03-11,SEA vs. POR,L,240,77,30,73,0.411,6,20,0.3,11,11,1.0,9,18,27,22,10,4,14,15,-15.0
22002,1610612760,SEA,Seattle SuperSonics,0020200891,2003-03-07,SEA vs. PHI,L,241,99,34,72,0.472,13,23,0.565,18,23,0.783,4,25,29,24,6,6,14,24,-9.0
22002,1610612760,SEA,Seattle SuperSonics,0020200877,2003-03-05,SEA @ UTA,L,240,83,29,73,0.397,5,23,0.217,20,25,0.8,12,23,35,13,6,3,14,29,-11.0
22002,1610612760,SEA,Seattle SuperSonics,0020200869,2003-03-04,SEA vs. MIN,W,239,92,34,74,0.459,7,16,0.438,17,20,0.85,7,26,33,20,9,3,11,19,9.0
22002,1610612760,SEA,Seattle SuperSonics,0020200848,2003-03-01,SEA @ LAC,W,240,109,40,73,0.548,8,20,0.4,21,27,0.778,9,25,34,22,4,4,12,26,8.0
22002,1610612760,SEA,Seattle SuperSonics,0020200842,2003-02-28,SEA vs. LAL,W,240,107,42,88,0.477,7,25,0.28,16,17,0.941,15,42,57,24,5,3,12,25,17.0
22002,1610612760,SEA,Seattle SuperSonics,0020200829,2003-02-26,SEA vs. ATL,W,239,93,32,73,0.438,10,19,0.526,19,24,0.792,10,26,36,24,11,4,14,16,17.0
22002,1610612760,SEA,Seattle SuperSonics,0020200812,2003-02-24,SEA vs. DET,W,240,86,33,70,0.471,4,9,0.444,16,23,0.696,5,31,36,18,9,1,9,21,7.0
22002,1610612760,SEA,Seattle SuperSonics,0020200806,2003-02-23,SEA @ LAL,L,240,101,34,84,0.405,7,28,0.25,26,32,0.813,18,23,41,20,7,3,18,25,-5.0
22002,1610612760,SEA,Seattle SuperSonics,0020200792,2003-02-21,SEA vs. MIL,W,239,88,35,78,0.449,7,15,0.467,11,17,0.647,11,36,47,25,3,6,10,12,30.0
22002,1610612760,SEA,Seattle SuperSonics,0020200778,2003-02-19,SEA vs. NYK,W,239,103,35,75,0.467,5,15,0.333,28,36,0.778,14,33,47,14,9,2,15,24,9.0
22002,1610612760,SEA,Seattle SuperSonics,0020200746,2003-02-15,SEA @ POR,L,240,96,39,79,0.494,8,23,0.348,10,16,0.625,7,23,30,30,7,3,11,28,-5.0
22002,1610612760,SEA,Seattle SuperSonics,0020200742,2003-02-14,SEA @ SAC,L,238,81,30,87,0.345,2,11,0.182,19,27,0.704,21,24,45,18,8,5,15,16,-29.0
22002,1610612760,SEA,Seattle SuperSonics,0020200718,2003-02-11,SEA vs. BOS,L,239,76,29,81,0.358,0,12,0.0,18,27,0.667,17,33,50,21,7,5,15,18,-6.0
22002,1610612760,SEA,Seattle SuperSonics,0020200706,2003-02-06,SEA @ MIL,L,240,91,33,71,0.465,6,10,0.6,19,25,0.76,13,26,39,23,6,2,14,24,-6.0
22002,1610612760,SEA,Seattle SuperSonics,0020200697,2003-02-05,SEA @ BOS,L,242,74,29,80,0.363,2,12,0.167,14,17,0.824,12,31,43,19,2,6,11,11,-40.0
22002,1610612760,SEA,Seattle SuperSonics,0020200683,2003-02-03,SEA @ NJN,L,266,108,43,88,0.489,5,12,0.417,17,21,0.81,11,21,32,26,13,4,7,22,-1.0
22002,1610612760,SEA,Seattle SuperSonics,0020200675,2003-02-01,SEA vs. CHI,W,241,90,28,79,0.354,2,8,0.25,32,41,0.78,16,35,51,17,13,9,11,18,13.0
22002,1610612760,SEA,Seattle SuperSonics,0020200655,2003-01-30,SEA vs. SAC,L,240,77,30,83,0.361,5,9,0.556,12,17,0.706,7,40,47,15,5,5,11,16,-18.0
22002,1610612760,SEA,Seattle SuperSonics,0020200642,2003-01-28,SEA vs. GSW,W,240,91,34,84,0.405,3,5,0.6,20,34,0.588,15,34,49,23,13,3,15,24,3.0
22002,1610612760,SEA,Seattle SuperSonics,0020200620,2003-01-25,SEA @ MEM,W,240,95,34,79,0.43,7,17,0.412,20,27,0.741,13,30,43,22,8,7,9,26,12.0
22002,1610612760,SEA,Seattle SuperSonics,0020200608,2003-01-24,SEA @ IND,L,240,80,33,80,0.413,3,11,0.273,11,14,0.786,10,31,41,22,6,7,18,21,-13.0
22002,1610612760,SEA,Seattle SuperSonics,0020200598,2003-01-22,SEA @ MIN,L,241,91,40,80,0.5,3,14,0.214,8,9,0.889,7,30,37,26,5,2,11,14,-5.0
22002,1610612760,SEA,Seattle SuperSonics,0020200575,2003-01-19,SEA vs. DAL,W,239,85,36,77,0.468,5,14,0.357,8,10,0.8,8,33,41,27,8,1,15,22,4.0
22002,1610612760,SEA,Seattle SuperSonics,0020200564,2003-01-17,SEA vs. MEM,W,264,103,44,94,0.468,4,11,0.364,11,19,0.579,11,38,49,27,6,4,4,27,6.0
22002,1610612760,SEA,Seattle SuperSonics,0020200554,2003-01-16,SEA @ UTA,L,240,85,33,71,0.465,3,14,0.214,16,24,0.667,12,23,35,19,10,5,15,22,-7.0
22002,1610612760,SEA,Seattle SuperSonics,0020200529,2003-01-12,SEA vs. CLE,L,240,79,32,80,0.4,1,6,0.167,14,18,0.778,7,30,37,14,11,6,16,24,-8.0
22002,1610612760,SEA,Seattle SuperSonics,0020200517,2003-01-10,SEA vs. LAC,L,241,88,31,78,0.397,4,14,0.286,22,28,0.786,4,30,34,22,9,3,10,29,-2.0
22002,1610612760,SEA,Seattle SuperSonics,0020200500,2003-01-08,SEA vs. SAS,L,240,95,36,77,0.468,7,13,0.538,16,20,0.8,13,23,36,21,11,4,19,26,-11.0
22002,1610612760,SEA,Seattle SuperSonics,0020200490,2003-01-07,SEA @ LAL,L,240,98,40,83,0.482,3,8,0.375,15,21,0.714,12,23,35,25,10,0,11,23,-21.0
22002,1610612760,SEA,Seattle SuperSonics,0020200462,2003-01-03,SEA vs. DEN,L,241,82,32,80,0.4,5,13,0.385,13,25,0.52,16,15,31,22,5,1,8,25,-12.0
22002,1610612760,SEA,Seattle SuperSonics,0020200439,2002-12-30,SEA @ DEN,W,240,79,31,81,0.383,0,6,0.0,17,26,0.654,10,35,45,22,11,4,12,29,2.0
22002,1610612760,SEA,Seattle SuperSonics,0020200407,2002-12-26,SEA vs. TOR,W,240,97,37,76,0.487,3,10,0.3,20,24,0.833,12,32,44,28,4,4,10,20,9.0
22002,1610612760,SEA,Seattle SuperSonics,0020200401,2002-12-23,SEA @ PHX,L,239,88,38,84,0.452,3,8,0.375,9,10,0.9,15,25,40,22,6,2,10,18,-1.0
22002,1610612760,SEA,Seattle SuperSonics,0020200389,2002-12-21,SEA @ POR,L,240,80,30,79,0.38,7,22,0.318,13,17,0.765,17,33,50,20,10,1,22,16,-1.0
22002,1610612760,SEA,Seattle SuperSonics,0020200378,2002-12-20,SEA vs. NOH,L,264,86,33,89,0.371,4,10,0.4,16,17,0.941,14,28,42,17,11,1,13,15,-2.0
22002,1610612760,SEA,Seattle SuperSonics,0020200364,2002-12-18,SEA vs. SAS,L,240,88,31,76,0.408,3,13,0.231,23,32,0.719,12,24,36,16,7,1,10,28,-3.0
22002,1610612760,SEA,Seattle SuperSonics,0020200343,2002-12-16,SEA @ CLE,W,240,111,45,88,0.511,4,11,0.364,17,25,0.68,17,38,55,28,10,6,15,22,13.0
22002,1610612760,SEA,Seattle SuperSonics,0020200330,2002-12-14,SEA @ DET,L,241,78,30,77,0.39,5,16,0.313,13,22,0.591,11,28,39,16,4,1,15,20,-13.0
22002,1610612760,SEA,Seattle SuperSonics,0020200318,2002-12-13,SEA @ TOR,W,239,91,36,74,0.486,5,15,0.333,14,23,0.609,12,33,45,25,11,4,16,18,12.0
22002,1610612760,SEA,Seattle SuperSonics,0020200308,2002-12-11,SEA @ PHI,W,239,92,39,89,0.438,3,16,0.188,11,20,0.55,16,33,49,19,11,5,10,21,4.0
22002,1610612760,SEA,Seattle SuperSonics,0020200300,2002-12-10,SEA @ NYK,L,240,80,30,80,0.375,5,11,0.455,15,24,0.625,14,28,42,17,8,2,11,18,-17.0
22002,1610612760,SEA,Seattle SuperSonics,0020200287,2002-12-07,SEA vs. MIA,W,240,100,39,76,0.513,7,13,0.538,15,23,0.652,8,33,41,24,10,6,7,19,29.0
22002,1610612760,SEA,Seattle SuperSonics,0020200265,2002-12-04,SEA vs. IND,L,266,111,44,87,0.506,6,12,0.5,17,26,0.654,8,35,43,26,8,3,10,21,-3.0
22002,1610612760,SEA,Seattle SuperSonics,0020200242,2002-12-01,SEA vs. NJN,W,238,96,39,84,0.464,5,13,0.385,13,18,0.722,14,30,44,24,10,5,16,21,1.0
22002,1610612760,SEA,Seattle SuperSonics,0020200228,2002-11-29,SEA vs. HOU,L,238,72,30,80,0.375,3,15,0.2,9,11,0.818,8,26,34,21,11,2,14,17,-11.0
22002,1610612760,SEA,Seattle SuperSonics,0020200211,2002-11-27,SEA @ MEM,L,241,99,40,83,0.482,7,16,0.438,12,16,0.75,12,20,32,28,11,4,13,13,-18.0
22002,1610612760,SEA,Seattle SuperSonics,0020200200,2002-11-26,SEA @ ATL,L,264,116,45,95,0.474,2,11,0.182,24,28,0.857,11,21,32,17,11,6,7,26,-3.0
22002,1610612760,SEA,Seattle SuperSonics,0020200193,2002-11-24,SEA @ SAS,W,241,91,36,91,0.396,6,12,0.5,13,18,0.722,15,28,43,18,8,2,8,21,1.0
22002,1610612760,SEA,Seattle SuperSonics,0020200185,2002-11-23,SEA @ DAL,L,240,105,38,83,0.458,7,18,0.389,22,32,0.688,17,31,48,23,7,3,14,22,-10.0
22002,1610612760,SEA,Seattle SuperSonics,0020200167,2002-11-21,SEA vs. POR,L,239,85,37,92,0.402,4,13,0.308,7,10,0.7,14,31,45,27,7,5,8,20,-4.0
22002,1610612760,SEA,Seattle SuperSonics,0020200155,2002-11-19,SEA vs. ORL,L,240,84,32,80,0.4,2,15,0.133,18,19,0.947,11,28,39,23,9,3,13,16,-17.0
22002,1610612760,SEA,Seattle SuperSonics,0020200139,2002-11-17,SEA @ LAC,W,240,84,31,80,0.388,4,13,0.308,18,26,0.692,7,33,40,19,8,4,8,22,6.0
22002,1610612760,SEA,Seattle SuperSonics,0020200125,2002-11-15,SEA vs. SAC,W,238,111,46,84,0.548,1,9,0.111,18,23,0.783,7,33,40,34,14,2,16,23,14.0
22002,1610612760,SEA,Seattle SuperSonics,0020200099,2002-11-12,SEA @ WAS,W,240,101,42,78,0.538,6,13,0.462,11,17,0.647,11,26,37,28,8,2,13,17,6.0
22002,1610612760,SEA,Seattle SuperSonics,0020200084,2002-11-09,SEA @ MIA,W,239,84,29,81,0.358,12,17,0.706,14,20,0.7,9,32,41,20,8,6,12,15,3.0
22002,1610612760,SEA,Seattle SuperSonics,0020200073,2002-11-08,SEA @ ORL,L,239,98,40,86,0.465,6,17,0.353,12,14,0.857,14,30,44,23,3,1,15,22,-7.0
22002,1610612760,SEA,Seattle SuperSonics,0020200063,2002-11-06,SEA @ NOH,L,240,84,34,76,0.447,1,12,0.083,15,19,0.789,11,30,41,17,5,3,13,19,-2.0
22002,1610612760,SEA,Seattle SuperSonics,0020200056,2002-11-05,SEA @ HOU,W,239,104,39,81,0.481,11,18,0.611,15,21,0.714,10,33,43,27,8,6,13,21,7.0
22002,1610612760,SEA,Seattle SuperSonics,0020200044,2002-11-03,SEA vs. UTA,W,240,91,40,88,0.455,3,16,0.188,8,12,0.667,16,32,48,25,10,2,11,20,14.0
22002,1610612760,SEA,Seattle SuperSonics,0020200030,2002-11-01,SEA @ GSW,W,240,106,38,84,0.452,8,13,0.615,22,29,0.759,17,25,42,27,12,3,14,26,13.0
22002,1610612760,SEA,Seattle SuperSonics,0020200015,2002-10-30,SEA vs. PHX,W,241,86,34,74,0.459,6,13,0.462,12,20,0.6,10,26,36,22,10,8,12,19,13.0
42001,1610612760,SEA,Seattle SuperSonics,0040100155,2002-05-03,SEA @ SAS,L,240,78,29,85,0.341,8,22,0.364,12,17,0.706,13,26,39,14,3,4,6,20,-23.0
42001,1610612760,SEA,Seattle SuperSonics,0040100154,2002-05-01,SEA vs. SAS,W,240,91,34,68,0.5,8,14,0.571,15,24,0.625,3,40,43,24,4,10,12,29,12.0
42001,1610612760,SEA,Seattle SuperSonics,0040100153,2002-04-27,SEA vs. SAS,L,241,75,31,86,0.36,3,10,0.3,10,15,0.667,14,27,41,21,4,3,9,21,-27.0
42001,1610612760,SEA,Seattle SuperSonics,0040100152,2002-04-22,SEA @ SAS,W,241,98,39,84,0.464,3,7,0.429,17,25,0.68,19,30,49,14,5,3,12,27,8.0
42001,1610612760,SEA,Seattle SuperSonics,0040100151,2002-04-20,SEA @ SAS,L,240,89,38,75,0.507,2,8,0.25,11,14,0.786,8,21,29,14,4,4,12,20,-21.0
22001,1610612760,SEA,Seattle SuperSonics,0020101187,2002-04-17,SEA vs. MEM,W,241,109,42,80,0.525,5,8,0.625,20,25,0.8,15,21,36,27,11,0,14,23,15.0
22001,1610612760,SEA,Seattle SuperSonics,0020101164,2002-04-15,SEA @ LAL,L,238,104,42,86,0.488,4,11,0.364,16,23,0.696,8,27,35,26,5,4,10,26,-7.0
22001,1610612760,SEA,Seattle SuperSonics,0020101149,2002-04-13,SEA vs. DAL,L,240,99,34,83,0.41,6,11,0.545,25,29,0.862,14,27,41,25,8,4,10,16,-17.0
22001,1610612760,SEA,Seattle SuperSonics,0020101120,2002-04-09,SEA @ PHX,L,240,92,35,78,0.449,7,15,0.467,15,17,0.882,10,23,33,23,11,2,14,14,-7.0
22001,1610612760,SEA,Seattle SuperSonics,0020101111,2002-04-08,SEA vs. LAC,W,239,102,45,77,0.584,2,2,1.0,10,13,0.769,10,19,29,31,8,8,14,25,2.0
22001,1610612760,SEA,Seattle SuperSonics,0020101091,2002-04-05,SEA vs. NYK,L,240,83,33,77,0.429,2,10,0.2,15,24,0.625,14,35,49,24,9,4,17,20,-3.0
22001,1610612760,SEA,Seattle SuperSonics,0020101074,2002-04-03,SEA @ SAS,L,239,88,39,79,0.494,2,9,0.222,8,11,0.727,9,25,34,17,11,1,15,17,-2.0
22001,1610612760,SEA,Seattle SuperSonics,0020101064,2002-04-02,SEA @ HOU,L,240,98,44,93,0.473,4,13,0.308,6,11,0.545,17,21,38,29,12,5,10,26,-2.0
22001,1610612760,SEA,Seattle SuperSonics,0020101046,2002-03-30,SEA @ POR,W,240,92,35,77,0.455,6,14,0.429,16,18,0.889,11,34,45,22,2,7,12,14,5.0
22001,1610612760,SEA,Seattle SuperSonics,0020101039,2002-03-29,SEA vs. SAS,W,239,79,36,84,0.429,1,8,0.125,6,11,0.545,11,30,41,21,10,4,10,21,3.0
22001,1610612760,SEA,Seattle SuperSonics,0020101023,2002-03-27,SEA vs. MEM,W,239,96,38,79,0.481,4,9,0.444,16,21,0.762,13,36,49,26,4,7,16,21,14.0
22001,1610612760,SEA,Seattle SuperSonics,0020101006,2002-03-25,SEA vs. UTA,W,240,106,41,78,0.526,2,8,0.25,22,28,0.786,13,21,34,20,12,4,17,26,14.0
22001,1610612760,SEA,Seattle SuperSonics,0020100992,2002-03-23,SEA @ DEN,L,241,85,30,85,0.353,4,19,0.211,21,25,0.84,16,29,45,18,8,8,11,20,-3.0
22001,1610612760,SEA,Seattle SuperSonics,0020100985,2002-03-22,SEA vs. HOU,W,240,112,46,78,0.59,5,9,0.556,15,21,0.714,8,34,42,34,11,5,11,17,30.0
22001,1610612760,SEA,Seattle SuperSonics,0020100964,2002-03-19,SEA vs. GSW,W,241,110,46,83,0.554,2,9,0.222,16,21,0.762,14,24,38,31,8,5,15,23,17.0
22001,1610612760,SEA,Seattle SuperSonics,0020100942,2002-03-16,SEA @ LAC,W,240,95,34,76,0.447,3,15,0.2,24,28,0.857,14,30,44,22,9,9,7,14,8.0
22001,1610612760,SEA,Seattle SuperSonics,0020100933,2002-03-15,SEA vs. WAS,L,240,98,31,73,0.425,6,10,0.6,30,35,0.857,10,25,35,22,6,3,11,25,-5.0
22001,1610612760,SEA,Seattle SuperSonics,0020100912,2002-03-12,SEA @ HOU,L,240,98,43,85,0.506,3,15,0.2,9,13,0.692,9,34,43,21,4,2,9,22,-3.0
22001,1610612760,SEA,Seattle SuperSonics,0020100905,2002-03-11,SEA @ DAL,L,241,108,39,80,0.488,4,13,0.308,26,33,0.788,12,24,36,18,10,4,12,22,-11.0
22001,1610612760,SEA,Seattle SuperSonics,0020100891,2002-03-09,SEA vs. NJN,W,240,96,35,75,0.467,4,15,0.267,22,25,0.88,7,36,43,26,6,5,12,19,6.0
22001,1610612760,SEA,Seattle SuperSonics,0020100874,2002-03-07,SEA vs. CHH,W,265,92,35,84,0.417,8,19,0.421,14,18,0.778,12,35,47,21,6,12,14,27,3.0
22001,1610612760,SEA,Seattle SuperSonics,0020100860,2002-03-05,SEA vs. MIN,W,240,97,39,88,0.443,10,30,0.333,9,15,0.6,12,29,41,25,10,4,8,23,14.0
22001,1610612760,SEA,Seattle SuperSonics,0020100842,2002-03-03,SEA @ MEM,W,241,96,41,79,0.519,2,11,0.182,12,19,0.632,10,38,48,28,10,8,8,21,25.0
22001,1610612760,SEA,Seattle SuperSonics,0020100825,2002-03-01,SEA @ NYK,L,241,87,32,83,0.386,9,28,0.321,14,20,0.7,9,28,37,22,11,1,11,23,-2.0
22001,1610612760,SEA,Seattle SuperSonics,0020100813,2002-02-27,SEA @ ATL,W,239,98,41,81,0.506,4,18,0.222,12,15,0.8,8,30,38,26,11,6,14,17,17.0
22001,1610612760,SEA,Seattle SuperSonics,0020100802,2002-02-26,SEA @ CLE,W,242,109,42,82,0.512,8,16,0.5,17,20,0.85,11,25,36,29,11,1,15,24,20.0
22001,1610612760,SEA,Seattle SuperSonics,0020100793,2002-02-24,SEA @ TOR,W,241,101,37,74,0.5,10,18,0.556,17,22,0.773,12,30,42,22,10,4,14,15,9.0
22001,1610612760,SEA,Seattle SuperSonics,0020100781,2002-02-22,SEA vs. ATL,W,241,99,35,79,0.443,10,24,0.417,19,28,0.679,14,28,42,19,11,4,12,20,3.0
22001,1610612760,SEA,Seattle SuperSonics,0020100766,2002-02-20,SEA vs. POR,L,238,84,35,80,0.438,5,20,0.25,9,15,0.6,9,30,39,24,11,6,10,21,-6.0
22001,1610612760,SEA,Seattle SuperSonics,0020100756,2002-02-19,SEA @ PHX,W,240,103,41,74,0.554,5,16,0.313,16,17,0.941,2,29,31,29,12,7,12,19,12.0
22001,1610612760,SEA,Seattle SuperSonics,0020100745,2002-02-17,SEA @ SAC,W,240,126,50,91,0.549,8,18,0.444,18,23,0.783,18,30,48,30,7,7,14,31,10.0
22001,1610612760,SEA,Seattle SuperSonics,0020100734,2002-02-16,SEA vs. BOS,W,239,99,42,87,0.483,5,16,0.313,10,13,0.769,13,34,47,30,12,5,12,16,20.0
22001,1610612760,SEA,Seattle SuperSonics,0020100720,2002-02-14,SEA vs. LAL,L,241,87,34,79,0.43,5,20,0.25,14,19,0.737,12,34,46,24,9,2,14,17,-5.0
22001,1610612760,SEA,Seattle SuperSonics,0020100706,2002-02-12,SEA vs. DAL,L,241,106,43,87,0.494,9,20,0.45,11,17,0.647,9,29,38,22,11,2,15,17,-6.0
22001,1610612760,SEA,Seattle SuperSonics,0020100690,2002-02-06,SEA vs. PHX,W,239,90,34,78,0.436,4,10,0.4,18,20,0.9,10,33,43,23,10,9,16,16,11.0
22001,1610612760,SEA,Seattle SuperSonics,0020100685,2002-02-05,SEA @ GSW,W,239,113,44,83,0.53,9,15,0.6,16,18,0.889,13,27,40,28,12,4,12,22,26.0
22001,1610612760,SEA,Seattle SuperSonics,0020100662,2002-02-02,SEA vs. CHI,L,242,91,31,72,0.431,5,15,0.333,24,30,0.8,12,29,41,18,5,5,16,22,-6.0
22001,1610612760,SEA,Seattle SuperSonics,0020100647,2002-01-31,SEA vs. SAC,L,240,95,38,92,0.413,8,17,0.471,11,13,0.846,12,34,46,25,9,4,16,29,-4.0
22001,1610612760,SEA,Seattle SuperSonics,0020100635,2002-01-29,SEA vs. POR,L,241,86,33,82,0.402,9,17,0.529,11,15,0.733,13,27,40,21,4,4,17,20,-6.0
22001,1610612760,SEA,Seattle SuperSonics,0020100616,2002-01-26,SEA @ IND,W,241,95,37,83,0.446,6,17,0.353,15,16,0.938,12,31,43,22,6,2,8,20,9.0
22001,1610612760,SEA,Seattle SuperSonics,0020100600,2002-01-24,SEA @ MIL,W,241,99,39,80,0.488,9,18,0.5,12,18,0.667,12,28,40,23,7,1,9,17,11.0
22001,1610612760,SEA,Seattle SuperSonics,0020100591,2002-01-23,SEA @ CHH,L,241,101,42,88,0.477,5,18,0.278,12,16,0.75,11,24,35,16,9,7,7,18,-10.0
22001,1610612760,SEA,Seattle SuperSonics,0020100571,2002-01-21,SEA @ PHI,W,240,109,41,62,0.661,8,13,0.615,19,24,0.792,4,31,35,24,9,3,20,23,11.0
22001,1610612760,SEA,Seattle SuperSonics,0020100568,2002-01-19,SEA vs. DEN,W,240,104,47,90,0.522,4,14,0.286,6,14,0.429,19,33,52,28,14,7,16,23,27.0
22001,1610612760,SEA,Seattle SuperSonics,0020100553,2002-01-18,SEA @ DEN,L,239,90,33,77,0.429,6,17,0.353,18,22,0.818,8,25,33,23,8,1,13,27,-6.0
22001,1610612760,SEA,Seattle SuperSonics,0020100540,2002-01-16,SEA @ UTA,L,240,80,29,71,0.408,5,15,0.333,17,26,0.654,12,20,32,13,11,5,19,20,-15.0
22001,1610612760,SEA,Seattle SuperSonics,0020100508,2002-01-11,SEA vs. CLE,W,241,102,38,74,0.514,9,14,0.643,17,22,0.773,10,24,34,24,7,8,11,12,2.0
22001,1610612760,SEA,Seattle SuperSonics,0020100492,2002-01-09,SEA @ MIN,L,240,106,40,78,0.513,7,17,0.412,19,21,0.905,14,20,34,21,10,6,16,23,-5.0
22001,1610612760,SEA,Seattle SuperSonics,0020100477,2002-01-07,SEA @ CHI,W,240,100,40,81,0.494,5,14,0.357,15,24,0.625,5,29,34,25,15,2,12,11,12.0
22001,1610612760,SEA,Seattle SuperSonics,0020100469,2002-01-06,SEA @ MEM,W,239,89,36,82,0.439,10,18,0.556,7,12,0.583,13,29,42,27,9,6,16,15,12.0
22001,1610612760,SEA,Seattle SuperSonics,0020100455,2002-01-04,SEA vs. PHI,L,241,77,32,85,0.376,7,19,0.368,6,14,0.429,17,30,47,17,7,8,20,21,-10.0
22001,1610612760,SEA,Seattle SuperSonics,0020100423,2001-12-29,SEA vs. TOR,W,240,101,44,86,0.512,3,13,0.231,10,16,0.625,10,39,49,30,6,7,7,19,26.0
22001,1610612760,SEA,Seattle SuperSonics,0020100406,2001-12-27,SEA vs. LAC,W,240,101,39,81,0.481,3,12,0.25,20,26,0.769,19,26,45,20,4,2,13,27,11.0
22001,1610612760,SEA,Seattle SuperSonics,0020100380,2001-12-22,SEA vs. DET,W,240,117,46,76,0.605,8,16,0.5,17,23,0.739,10,27,37,28,7,9,10,22,28.0
22001,1610612760,SEA,Seattle SuperSonics,0020100370,2001-12-21,SEA @ GSW,W,265,111,42,85,0.494,7,15,0.467,20,30,0.667,14,27,41,26,13,1,13,25,3.0
22001,1610612760,SEA,Seattle SuperSonics,0020100355,2001-12-19,SEA vs. SAC,W,241,104,43,80,0.538,9,15,0.6,9,11,0.818,8,39,47,32,7,6,20,20,12.0
22001,1610612760,SEA,Seattle SuperSonics,0020100335,2001-12-16,SEA vs. ORL,W,241,114,47,94,0.5,8,18,0.444,12,16,0.75,18,32,50,28,9,1,8,18,23.0
22001,1610612760,SEA,Seattle SuperSonics,0020100306,2001-12-12,SEA @ LAC,L,240,94,35,82,0.427,7,19,0.368,17,19,0.895,10,22,32,18,9,2,15,18,-20.0
22001,1610612760,SEA,Seattle SuperSonics,0020100301,2001-12-11,SEA @ LAL,W,240,104,41,88,0.466,5,9,0.556,17,27,0.63,18,25,43,22,8,3,12,22,11.0
22001,1610612760,SEA,Seattle SuperSonics,0020100284,2001-12-08,SEA @ POR,L,239,92,36,84,0.429,8,20,0.4,12,17,0.706,12,23,35,27,6,4,13,20,-21.0
22001,1610612760,SEA,Seattle SuperSonics,0020100272,2001-12-07,SEA vs. MIA,L,265,94,33,90,0.367,8,24,0.333,20,29,0.69,16,29,45,25,5,7,9,30,-4.0
